,experiment,cloud,env,env_type,nodes,application,problem_size,metric,value,gpu_count,filename,iteration
7349,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,sapphirerapids-O3,fom,6.440512933568489,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/sapphirerapids-O3/hpcg.out,0
7350,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,sapphirerapids-O3,fom,7.006613756613756,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/sapphirerapids-O3/hpcg.out,1
7351,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,sapphirerapids-O3,fom,6.974243092298648,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/sapphirerapids-O3/hpcg.out,2
7352,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,native-O1,compatible,0.36743092298647856,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/native-O1/hpcg.out,
7353,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,native-O1,fom,5.7576793062904175,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/native-O1/hpcg.out,0
7354,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,native-O1,fom,6.559854497354498,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/native-O1/hpcg.out,1
7355,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,native-O1,fom,6.65380658436214,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/native-O1/hpcg.out,2
7356,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,broadwell-O3,compatible,0.36743092298647856,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/broadwell-O3/hpcg.out,
7357,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,broadwell-O3,fom,6.3865740740740735,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/broadwell-O3/hpcg.out,0
7358,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,broadwell-O3,fom,6.761316872427983,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/broadwell-O3/hpcg.out,1
7359,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,broadwell-O3,fom,6.777226631393298,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/broadwell-O3/hpcg.out,2
7360,aws/c7g.16xlarge/cpu,aws,c7g.16xlarge,cpu,1,hpcg,cortex-a72-Og,compatible,0.4310344827586207,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c7g.16xlarge/cortex-a72-Og-arm/hpcg.out,
7361,aws/c7g.16xlarge/cpu,aws,c7g.16xlarge,cpu,1,hpcg,cortex-a72-Og,fom,12.18728448275862,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c7g.16xlarge/cortex-a72-Og-arm/hpcg.out,0
7362,aws/c7g.16xlarge/cpu,aws,c7g.16xlarge,cpu,1,hpcg,cortex-a72-Og,fom,14.65086206896552,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c7g.16xlarge/cortex-a72-Og-arm/hpcg.out,1
7363,aws/c7g.16xlarge/cpu,aws,c7g.16xlarge,cpu,1,hpcg,cortex-a72-Og,fom,14.798706896551725,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c7g.16xlarge/cortex-a72-Og-arm/hpcg.out,2
7364,aws/c7g.16xlarge/cpu,aws,c7g.16xlarge,cpu,1,hpcg,neoverse-v2-O3,compatible,0.4310344827586207,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c7g.16xlarge/neoverse-v2-O3-arm/hpcg.out,
